"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","197","BK-344: should reject invalid severity","integration","2026-09-06","passed","2026-09-06","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","256","BK-393: should integrate with run lifecycle","integration","2026-09-06","passed","2026-09-06","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","121","BK-363: should show hotspot not color-only (count + tag + legend)","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","154","BK-404: should reorder ATCs successfully","integration","2026-09-06","passed","2026-09-06","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","281","BK-388: should finish run successfully","integration","2026-09-06","passed","2026-09-06","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","139","BK-427: should replace tags","integration","2026-09-06","passed","2026-09-06","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","135","BK-321: should list runs newest first","integration","2026-09-06","passed","2026-09-06","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","146","BK-369: should reject non-member access (404)","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Security","integration/heatmap-defects/heatmapSecurity.test.ts","",""
"","592","BK-386: should reject duplicate idempotency key","integration","2026-09-06","passed","2026-09-06","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","529","BK-387: should reject conflicting idempotency key","integration","2026-09-06","passed","2026-09-06","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","133","BK-353: should hide archived modules","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","132","BK-419: should view ATCs in order","integration","2026-09-06","passed","2026-09-06","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","387","BK-352: should switch between 7d/30d/90d windows","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","138","BK-364: should show trend as word + delta + icon label","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Visual/a11y","integration/heatmap-defects/heatmapVisual.test.ts","",""
"","134","BK-359: should handle 0/0 flat (pct: 0)","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","149","BK-323: should show totals","integration","2026-09-06","passed","2026-09-06","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","246","BK-376: should start run with environment","integration","2026-09-06","passed","2026-09-06","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","144","BK-361: should show parent rollup via path-prefix","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Hierarchy","integration/heatmap-defects/heatmapHierarchy.test.ts","",""
"","200","BK-421: should return 404 for missing test","integration","2026-09-06","passed","2026-09-06","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","175","BK-415: should be retry-safe","integration","2026-09-06","passed","2026-09-06","BK-28: Reorder ATCs","integration/test-builder/reorderAtcs.test.ts","",""
"","252","BK-380: should reject invalid test","integration","2026-09-06","passed","2026-09-06","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","125","BK-358: should handle prev 0 / curr > 0 (pct: null)","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","250","BK-390: should bump version","integration","2026-09-06","passed","2026-09-06","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","170","BK-366: should return fresh data via live RPC (no MV)","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Integration","integration/heatmap-defects/heatmapIntegration.test.ts","",""
"","68","BK-326: should reject unauthenticated","integration","2026-09-06","passed","2026-09-06","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","4","Global Setup: prepare environment","global-setup","2026-09-06","passed","2026-09-06","","setup/global.setup.ts","",""
"","121","BK-424: should meet performance target","integration","2026-09-06","passed","2026-09-06","BK-32: View ATCs","integration/test-builder/viewAtcs.test.ts","",""
"","143","BK-437: should handle optimistic lock","integration","2026-09-06","passed","2026-09-06","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","250","BK-392: should reject finishing already closed","integration","2026-09-06","passed","2026-09-06","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","147","BK-383: should handle viewer role","integration","2026-09-06","passed","2026-09-06","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
"","300","BK-396: should handle bug-driven finish","integration","2026-09-06","passed","2026-09-06","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","145","BK-438: should log tags activity","integration","2026-09-06","passed","2026-09-06","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","162","BK-343: should reject missing module","integration","2026-09-06","passed","2026-09-06","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","154","BK-324: should handle invalid test","integration","2026-09-06","passed","2026-09-06","BK-38: Run Reporting","integration/run-execution/runReporting.test.ts","",""
"","126","BK-354: should verify UTC half-open window (start included)","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Positive","integration/heatmap-defects/heatmapPositive.test.ts","",""
"","278","BK-389: should set finished_at","integration","2026-09-06","passed","2026-09-06","BK-39: Run Finish","integration/run-execution/runFinish.test.ts","",""
"","122","BK-356: should show rising trend with positive percent","integration","2026-09-06","passed","2026-09-06","BK-42: Heatmap - Trend","integration/heatmap-defects/heatmapTrend.test.ts","",""
"","465","UPEX-100: should get current user with valid token","integration","2026-09-06","passed","2026-09-06","UPEX-100: User Session API","integration/auth/user-session.test.ts","",""
"","131","BK-436: should filter tests by tag","integration","2026-09-06","passed","2026-09-06","BK-33: Test Tags","integration/test-builder/testTags.test.ts","",""
"","132","BK-341: should reject non-failed step action","integration","2026-09-06","passed","2026-09-06","BK-40: Defect Filing","integration/heatmap-defects/defectFiling.test.ts","",""
"","66","BK-382: should reject unauthenticated","integration","2026-09-06","passed","2026-09-06","BK-34: Run Execution Start","integration/run-execution/runStart.test.ts","",""
